,url,host_type,major_releases
1717,https://pypi.org/project/Faker/,pypi,0
1718,https://pypi.org/project/Fiona/,pypi,0
1719,https://pypi.org/project/Flask-Admin/,pypi,0
1720,https://pypi.org/project/Flask-Bcrypt/,pypi,0
1721,https://pypi.org/project/Flask-Login/,pypi,0
1722,https://pypi.org/project/Flask-RESTful/,pypi,0
1723,https://pypi.org/project/PasteDeploy/,pypi,0
1724,https://pypi.org/project/PuLP/,pypi,0
1725,https://pypi.org/project/PyAthenaJDBC/,pypi,0
1726,https://pypi.org/project/PyHamcrest/,pypi,0
1727,https://pypi.org/project/PyMySQL/,pypi,0
1728,https://pypi.org/project/PyVCF/,pypi,0
1729,https://pypi.org/project/PyVirtualDisplay/,pypi,0
1730,https://pypi.org/project/Pygments/,pypi,0
1731,https://pypi.org/project/Pympler/,pypi,0
1732,https://pypi.org/project/Pyphen/,pypi,0
1733,https://pypi.org/project/Sphinx/,pypi,0
1734,https://pypi.org/project/WeasyPrint/,pypi,0
1735,https://pypi.org/project/WebOb/,pypi,0
1736,https://pypi.org/project/Werkzeug/,pypi,0
1737,https://pypi.org/project/aiodns/,pypi,0
1738,https://pypi.org/project/aiohttp_cors/,pypi,0
1739,https://pypi.org/project/alabaster/,pypi,0
1740,https://pypi.org/project/alembic/,pypi,0
1741,https://pypi.org/project/altgraph/,pypi,0
1742,https://pypi.org/project/analytics-python/,pypi,0
1743,https://pypi.org/project/antlr4-python3-runtime/,pypi,0
1744,https://pypi.org/project/applicationinsights/,pypi,0
1745,https://pypi.org/project/appnope/,pypi,0
1746,https://pypi.org/project/argcomplete/,pypi,0
1747,https://pypi.org/project/argparse/,pypi,0
1748,https://pypi.org/project/args/,pypi,0
1749,https://pypi.org/project/asn1crypto/,pypi,0
1750,https://pypi.org/project/aspy.yaml/,pypi,0
1751,https://pypi.org/project/astor/,pypi,0
1752,https://pypi.org/project/async_timeout/,pypi,0
1753,https://pypi.org/project/autobahn/,pypi,0
1754,https://pypi.org/project/aws-xray-sdk/,pypi,0
1755,https://pypi.org/project/azure-cli-cdn/,pypi,0
1756,https://pypi.org/project/azure-cli-cloud/,pypi,0
1757,https://pypi.org/project/azure-cli-cognitiveservices/,pypi,0
1758,https://pypi.org/project/azure-cli-core/,pypi,0
1759,https://pypi.org/project/azure-cli-dla/,pypi,0
1760,https://pypi.org/project/azure-cli-interactive/,pypi,0
1761,https://pypi.org/project/azure-cli-iot/,pypi,0
1762,https://pypi.org/project/azure-cli-lab/,pypi,0
1763,https://pypi.org/project/azure-cli-monitor/,pypi,0
1764,https://pypi.org/project/azure-cli-profile/,pypi,0
1765,https://pypi.org/project/azure-cli-redis/,pypi,0
1766,https://pypi.org/project/azure-cli-reservations/,pypi,0
1767,https://pypi.org/project/azure-cli-servicefabric/,pypi,0
1768,https://pypi.org/project/azure-common/,pypi,0
1769,https://pypi.org/project/azure-cosmosdb-nspkg/,pypi,0
1770,https://pypi.org/project/azure-keyvault/,pypi,0
1771,https://pypi.org/project/azure-mgmt-advisor/,pypi,0
1772,https://pypi.org/project/azure-mgmt-authorization/,pypi,0
1773,https://pypi.org/project/azure-mgmt-batch/,pypi,0
1774,https://pypi.org/project/azure-mgmt-billing/,pypi,0
1775,https://pypi.org/project/azure-mgmt-commerce/,pypi,0
1776,https://pypi.org/project/azure-mgmt-compute/,pypi,0
1777,https://pypi.org/project/azure-mgmt-containerinstance/,pypi,0
1778,https://pypi.org/project/azure-mgmt-containerregistry/,pypi,0
1779,https://pypi.org/project/azure-mgmt-datafactory/,pypi,0
1780,https://pypi.org/project/azure-mgmt-datalake-nspkg/,pypi,0
1781,https://pypi.org/project/azure-mgmt-eventgrid/,pypi,0
1782,https://pypi.org/project/azure-mgmt-iothub/,pypi,0
1783,https://pypi.org/project/azure-mgmt-loganalytics/,pypi,0
1784,https://pypi.org/project/azure-mgmt-media/,pypi,0
1785,https://pypi.org/project/azure-mgmt-nspkg/,pypi,0
1786,https://pypi.org/project/azure-mgmt-recoveryservices/,pypi,0
1787,https://pypi.org/project/azure-mgmt-redis/,pypi,0
1788,https://pypi.org/project/azure-mgmt-reservations/,pypi,0
1789,https://pypi.org/project/azure-mgmt-resource/,pypi,0
1790,https://pypi.org/project/azure-mgmt-search/,pypi,0
1791,https://pypi.org/project/azure-mgmt-servicebus/,pypi,0
1792,https://pypi.org/project/azure-mgmt-servicefabric/,pypi,0
1793,https://pypi.org/project/azure-mgmt-sql/,pypi,0
1794,https://pypi.org/project/azure-mgmt-storage/,pypi,0
1795,https://pypi.org/project/azure-mgmt-trafficmanager/,pypi,0
1796,https://pypi.org/project/azure-mgmt/,pypi,0
1797,https://pypi.org/project/azure-nspkg/,pypi,0
1798,https://pypi.org/project/azure-servicefabric/,pypi,0
1799,https://pypi.org/project/azure-servicemanagement-legacy/,pypi,0
1800,https://pypi.org/project/azure-storage-blob/,pypi,0
1801,https://pypi.org/project/azure-storage-common/,pypi,0
1802,https://pypi.org/project/azure-storage-file/,pypi,0
1803,https://pypi.org/project/azure-storage/,pypi,0
1804,https://pypi.org/project/azure/,pypi,0
1805,https://pypi.org/project/backcall/,pypi,0
1806,https://pypi.org/project/backoff/,pypi,0
1807,https://pypi.org/project/backports_abc/,pypi,0
1808,https://pypi.org/project/billiard/,pypi,0
1809,https://pypi.org/project/bitarray/,pypi,0
1810,https://pypi.org/project/blinker/,pypi,0
1811,https://pypi.org/project/blis/,pypi,0
1812,https://pypi.org/project/boto/,pypi,0
1813,https://pypi.org/project/boto3/,pypi,0
1814,https://pypi.org/project/bumpversion/,pypi,0
1815,https://pypi.org/project/bz2file/,pypi,0
1816,https://pypi.org/project/cassandra-driver/,pypi,0
1817,https://pypi.org/project/click-completion/,pypi,0
1818,https://pypi.org/project/clint/,pypi,0
1819,https://pypi.org/project/cloudpickle/,pypi,0
1820,https://pypi.org/project/coloredlogs/,pypi,0
1821,https://pypi.org/project/configparser/,pypi,0
1822,https://pypi.org/project/cookiejar/,pypi,0
1823,https://pypi.org/project/cookies/,pypi,0
1824,https://pypi.org/project/coreapi/,pypi,0
1825,https://pypi.org/project/crcmod/,pypi,0
1826,https://pypi.org/project/croniter/,pypi,0
1827,https://pypi.org/project/cssselect2/,pypi,0
1828,https://pypi.org/project/cssutils/,pypi,0
1829,https://pypi.org/project/datadog/,pypi,0
1830,https://pypi.org/project/ddt/,pypi,0
1831,https://pypi.org/project/debtcollector/,pypi,0
1832,https://pypi.org/project/dictdiffer/,pypi,0
1833,https://pypi.org/project/dicttoxml/,pypi,0
1834,https://pypi.org/project/dj-database-url/,pypi,0
1835,https://pypi.org/project/django-appconf/,pypi,0
1836,https://pypi.org/project/django-debug-toolbar/,pypi,0
1837,https://pypi.org/project/django-environ/,pypi,0
1838,https://pypi.org/project/django-tables2/,pypi,0
1839,https://pypi.org/project/docker-py/,pypi,0
1840,https://pypi.org/project/ecdsa/,pypi,0
1841,https://pypi.org/project/elasticsearch-dsl/,pypi,0
1842,https://pypi.org/project/enum/,pypi,0
1843,https://pypi.org/project/enum34/,pypi,0
1844,https://pypi.org/project/execnet/,pypi,0
1845,https://pypi.org/project/extras/,pypi,0
1846,https://pypi.org/project/fastavro/,pypi,0
1847,https://pypi.org/project/findspark/,pypi,0
1848,https://pypi.org/project/first/,pypi,0
1849,https://pypi.org/project/funcsigs/,pypi,0
1850,https://pypi.org/project/functools32/,pypi,0
1851,https://pypi.org/project/gapic-google-cloud-error-reporting-v1beta1/,pypi,0
1852,https://pypi.org/project/gcloud/,pypi,0
1853,https://pypi.org/project/geographiclib/,pypi,0
1854,https://pypi.org/project/geoip2/,pypi,0
1855,https://pypi.org/project/geopy/,pypi,0
1856,https://pypi.org/project/gitdb/,pypi,0
1857,https://pypi.org/project/glob2/,pypi,0
1858,https://pypi.org/project/google-api-core/,pypi,0
1859,https://pypi.org/project/google-auth-httplib2/,pypi,0
1860,https://pypi.org/project/google-auth-oauthlib/,pypi,0
1861,https://pypi.org/project/google-cloud-core/,pypi,0
1862,https://pypi.org/project/google-cloud-dataflow/,pypi,0
1863,https://pypi.org/project/google-cloud-dns/,pypi,0
1864,https://pypi.org/project/google-cloud-firestore/,pypi,0
1865,https://pypi.org/project/google-cloud-language/,pypi,0
1866,https://pypi.org/project/google-cloud-resource-manager/,pypi,0
1867,https://pypi.org/project/google-cloud-spanner/,pypi,0
1868,https://pypi.org/project/google-cloud-speech/,pypi,0
1869,https://pypi.org/project/google-compute-engine/,pypi,0
1870,https://pypi.org/project/google-resumable-media/,pypi,0
1871,https://pypi.org/project/google/,pypi,0
1872,https://pypi.org/project/googleads/,pypi,0
1873,https://pypi.org/project/googlemaps/,pypi,0
1874,https://pypi.org/project/greenlet/,pypi,0
1875,https://pypi.org/project/grpc-google-iam-v1/,pypi,0
1876,https://pypi.org/project/grpcio/,pypi,0
1877,https://pypi.org/project/gunicorn/,pypi,0
1878,https://pypi.org/project/hiredis/,pypi,0
1879,https://pypi.org/project/html2text/,pypi,0
1880,https://pypi.org/project/html5lib/,pypi,0
1881,https://pypi.org/project/httpretty/,pypi,0
1882,https://pypi.org/project/humanfriendly/,pypi,0
1883,https://pypi.org/project/hvac/,pypi,0
1884,https://pypi.org/project/hyperlink/,pypi,0
1885,https://pypi.org/project/idna_ssl/,pypi,0
1886,https://pypi.org/project/ijson/,pypi,0
1887,https://pypi.org/project/imagesize/,pypi,0
1888,https://pypi.org/project/inflect/,pypi,0
1889,https://pypi.org/project/inflection/,pypi,0
1890,https://pypi.org/project/ipdb/,pypi,0
1891,https://pypi.org/project/ipython_genutils/,pypi,0
1892,https://pypi.org/project/ipywidgets/,pypi,0
1893,https://pypi.org/project/isodate/,pypi,0
1894,https://pypi.org/project/isort/,pypi,0
1895,https://pypi.org/project/itsdangerous/,pypi,0
1896,https://pypi.org/project/itypes/,pypi,0
1897,https://pypi.org/project/jeepney/,pypi,0
1898,https://pypi.org/project/jinja2-time/,pypi,0
1899,https://pypi.org/project/joblib/,pypi,0
1900,https://pypi.org/project/jsonpatch/,pypi,0
1901,https://pypi.org/project/jsonpickle/,pypi,0
1902,https://pypi.org/project/jupyter_console/,pypi,0
1903,https://pypi.org/project/jws/,pypi,0
1904,https://pypi.org/project/kafka-python/,pypi,0
1905,https://pypi.org/project/kazoo/,pypi,0
1906,https://pypi.org/project/keystoneauth1/,pypi,0
1907,https://pypi.org/project/kiwisolver/,pypi,0
1908,https://pypi.org/project/kubernetes/,pypi,0
1909,https://pypi.org/project/lazy-object-proxy/,pypi,0
1910,https://pypi.org/project/ldap3/,pypi,0
1911,https://pypi.org/project/livereload/,pypi,0
1912,https://pypi.org/project/lockfile/,pypi,0
1913,https://pypi.org/project/lunardate/,pypi,0
1914,https://pypi.org/project/macholib/,pypi,0
1915,https://pypi.org/project/manhole/,pypi,0
1916,https://pypi.org/project/matplotlib/,pypi,0
1917,https://pypi.org/project/maxminddb/,pypi,0
1918,https://pypi.org/project/meld3/,pypi,0
1919,https://pypi.org/project/mistune/,pypi,0
1920,https://pypi.org/project/mock/,pypi,0
1921,https://pypi.org/project/mpmath/,pypi,0
1922,https://pypi.org/project/msgpack-python/,pypi,0
1923,https://pypi.org/project/msrest/,pypi,0
1924,https://pypi.org/project/msrestazure/,pypi,0
1925,https://pypi.org/project/multidict/,pypi,0
1926,https://pypi.org/project/mypy/,pypi,0
1927,https://pypi.org/project/newrelic/,pypi,0
1928,https://pypi.org/project/nodeenv/,pypi,0
1929,https://pypi.org/project/ntlm-auth/,pypi,0
1930,https://pypi.org/project/numpy/,pypi,0
1931,https://pypi.org/project/nvidia-ml-py/,pypi,0
1932,https://pypi.org/project/openapi-codec/,pypi,0
1933,https://pypi.org/project/openstacksdk/,pypi,0
1934,https://pypi.org/project/os-client-config/,pypi,0
1935,https://pypi.org/project/os-service-types/,pypi,0
1936,https://pypi.org/project/osc-lib/,pypi,0
1937,https://pypi.org/project/oslo.i18n/,pypi,0
1938,https://pypi.org/project/oslo.log/,pypi,0
1939,https://pypi.org/project/oslo.serialization/,pypi,0
1940,https://pypi.org/project/packaging/,pypi,0
1941,https://pypi.org/project/paho-mqtt/,pypi,0
1942,https://pypi.org/project/paramiko/,pypi,0
1943,https://pypi.org/project/parso/,pypi,0
1944,https://pypi.org/project/passlib/,pypi,0
1945,https://pypi.org/project/pastel/,pypi,0
1946,https://pypi.org/project/pathlib/,pypi,0
1947,https://pypi.org/project/pathspec/,pypi,0
1948,https://pypi.org/project/patsy/,pypi,0
1949,https://pypi.org/project/pefile/,pypi,0
1950,https://pypi.org/project/pep8/,pypi,0
1951,https://pypi.org/project/pexpect/,pypi,0
1952,https://pypi.org/project/pg8000/,pypi,0
1953,https://pypi.org/project/pip-tools/,pypi,0
1954,https://pypi.org/project/pkginfo/,pypi,0
1955,https://pypi.org/project/plotly/,pypi,0
1956,https://pypi.org/project/pluggy/,pypi,0
1957,https://pypi.org/project/ply/,pypi,0
1958,https://pypi.org/project/portalocker/,pypi,0
1959,https://pypi.org/project/poyo/,pypi,0
1960,https://pypi.org/project/preshed/,pypi,0
1961,https://pypi.org/project/progressbar2/,pypi,0
1962,https://pypi.org/project/prompt_toolkit/,pypi,0
1963,https://pypi.org/project/proto-google-cloud-datastore-v1/,pypi,0
1964,https://pypi.org/project/proto-google-cloud-error-reporting-v1beta1/,pypi,0
1965,https://pypi.org/project/psycopg2/,pypi,0
1966,https://pypi.org/project/ptyprocess/,pypi,0
1967,https://pypi.org/project/py4j/,pypi,0
1968,https://pypi.org/project/pyaml/,pypi,0
1969,https://pypi.org/project/pyasn1-modules/,pypi,0
1970,https://pypi.org/project/pycares/,pypi,0
1971,https://pypi.org/project/pycodestyle/,pypi,0
1972,https://pypi.org/project/pycparser/,pypi,0
1973,https://pypi.org/project/pycrypto/,pypi,0
1974,https://pypi.org/project/pycurl/,pypi,0
1975,https://pypi.org/project/pydocumentdb/,pypi,0
1976,https://pypi.org/project/pyinotify/,pypi,0
1977,https://pypi.org/project/pylint/,pypi,0
1978,https://pypi.org/project/pyodbc/,pypi,0
1979,https://pypi.org/project/pyparsing/,pypi,0
1980,https://pypi.org/project/pyperclip/,pypi,0
1981,https://pypi.org/project/pypiwin32/,pypi,0
1982,https://pypi.org/project/pypng/,pypi,0
1983,https://pypi.org/project/pyproj/,pypi,0
1984,https://pypi.org/project/pystache/,pypi,0
1985,https://pypi.org/project/pytest-forked/,pypi,0
1986,https://pypi.org/project/pytest-instafail/,pypi,0
1987,https://pypi.org/project/pytest-metadata/,pypi,0
1988,https://pypi.org/project/python-Levenshtein/,pypi,0
1989,https://pypi.org/project/python-daemon/,pypi,0
1990,https://pypi.org/project/python-glanceclient/,pypi,0
1991,https://pypi.org/project/python-jose/,pypi,0
1992,https://pypi.org/project/python-magic/,pypi,0
1993,https://pypi.org/project/python-memcached/,pypi,0
1994,https://pypi.org/project/python-slugify/,pypi,0
1995,https://pypi.org/project/python-swiftclient/,pypi,0
1996,https://pypi.org/project/python_jwt/,pypi,0
1997,https://pypi.org/project/pythonwhois/,pypi,0
1998,https://pypi.org/project/pytz/,pypi,0
1999,https://pypi.org/project/pytzdata/,pypi,0
2000,https://pypi.org/project/pyxdg/,pypi,0
2001,https://pypi.org/project/qds_sdk/,pypi,0
2002,https://pypi.org/project/qrcode/,pypi,0
2003,https://pypi.org/project/qtconsole/,pypi,0
2004,https://pypi.org/project/queuelib/,pypi,0
2005,https://pypi.org/project/recommonmark/,pypi,0
2006,https://pypi.org/project/reportlab/,pypi,0
2007,https://pypi.org/project/repoze.lru/,pypi,0
2008,https://pypi.org/project/requests-file/,pypi,0
2009,https://pypi.org/project/requests-futures/,pypi,0
2010,https://pypi.org/project/requests-oauthlib/,pypi,0
2011,https://pypi.org/project/requests-toolbelt/,pypi,0
2012,https://pypi.org/project/requestsexceptions/,pypi,0
2013,https://pypi.org/project/responses/,pypi,0
2014,https://pypi.org/project/rfc3986/,pypi,0
2015,https://pypi.org/project/rfc3987/,pypi,0
2016,https://pypi.org/project/rq/,pypi,0
2017,https://pypi.org/project/rsa/,pypi,0
2018,https://pypi.org/project/s2sphere/,pypi,0
2019,https://pypi.org/project/s3cmd/,pypi,0
2020,https://pypi.org/project/salesforce-bulk/,pypi,0
2021,https://pypi.org/project/scandir/,pypi,0
2022,https://pypi.org/project/schedule/,pypi,0
2023,https://pypi.org/project/schema/,pypi,0
2024,https://pypi.org/project/scikit-image/,pypi,0
2025,https://pypi.org/project/scikit-learn/,pypi,0
2026,https://pypi.org/project/scipy/,pypi,0
2027,https://pypi.org/project/scp/,pypi,0
2028,https://pypi.org/project/semver/,pypi,0
2029,https://pypi.org/project/sendgrid/,pypi,0
2030,https://pypi.org/project/sh/,pypi,0
2031,https://pypi.org/project/simple-salesforce/,pypi,0
2032,https://pypi.org/project/simpleflock/,pypi,0
2033,https://pypi.org/project/simplegeneric/,pypi,0
2034,https://pypi.org/project/six/,pypi,0
2035,https://pypi.org/project/slacker/,pypi,0
2036,https://pypi.org/project/smmap2/,pypi,0
2037,https://pypi.org/project/snowballstemmer/,pypi,0
2038,https://pypi.org/project/snowflake-connector-python/,pypi,0
2039,https://pypi.org/project/social-auth-app-django/,pypi,0
2040,https://pypi.org/project/sortedcontainers/,pypi,0
2041,https://pypi.org/project/spacy/,pypi,0
2042,https://pypi.org/project/spark-sklearn/,pypi,0
2043,https://pypi.org/project/statistics/,pypi,0
2044,https://pypi.org/project/strict-rfc3339/,pypi,0
2045,https://pypi.org/project/supervisor/,pypi,0
2046,https://pypi.org/project/tensorflow-transform/,pypi,0
2047,https://pypi.org/project/termcolor/,pypi,0
2048,https://pypi.org/project/terminado/,pypi,0
2049,https://pypi.org/project/testfixtures/,pypi,0
2050,https://pypi.org/project/testpath/,pypi,0
2051,https://pypi.org/project/text-unidecode/,pypi,0
2052,https://pypi.org/project/texttable/,pypi,0
2053,https://pypi.org/project/toolz/,pypi,0
2054,https://pypi.org/project/torchvision/,pypi,0
2055,https://pypi.org/project/tqdm/,pypi,0
2056,https://pypi.org/project/traceback2/,pypi,0
2057,https://pypi.org/project/translationstring/,pypi,0
2058,https://pypi.org/project/troposphere/,pypi,0
2059,https://pypi.org/project/trueskill/,pypi,0
2060,https://pypi.org/project/twilio/,pypi,0
2061,https://pypi.org/project/uWSGI/,pypi,0
2062,https://pypi.org/project/ua-parser/,pypi,0
2063,https://pypi.org/project/ujson/,pypi,0
2064,https://pypi.org/project/uptime/,pypi,0
2065,https://pypi.org/project/uvloop/,pypi,0
2066,https://pypi.org/project/vine/,pypi,0
2067,https://pypi.org/project/virtualenv-clone/,pypi,0
2068,https://pypi.org/project/virtualenv/,pypi,0
2069,https://pypi.org/project/w3lib/,pypi,0
2070,https://pypi.org/project/waitress/,pypi,0
2071,https://pypi.org/project/watchdog/,pypi,0
2072,https://pypi.org/project/watchtower/,pypi,0
2073,https://pypi.org/project/webapp2/,pypi,0
2074,https://pypi.org/project/websockets/,pypi,0
2075,https://pypi.org/project/wrapt/,pypi,0
2076,https://pypi.org/project/xgboost/,pypi,0
2077,https://pypi.org/project/xlrd/,pypi,0
2078,https://pypi.org/project/xlwt/,pypi,0
2079,https://pypi.org/project/yamllint/,pypi,0
2080,https://pypi.org/project/youtube_dl/,pypi,0
2081,https://pypi.org/project/zc.lockfile/,pypi,0
2082,https://pypi.org/project/zope.component/,pypi,0
2083,https://pypi.org/project/zope.deprecation/,pypi,0
2084,https://pypi.org/project/zope.interface/,pypi,0
2085,,,0
